,GradeID,StudentID,Date,ActivityID,Grade,User_Id
20591,20592,32,31-12-2024,11,5,51613
20592,20593,32,06-01-2024,12,3,51613
20593,20594,32,07-02-2024,12,3,51613
20594,20595,32,19-03-2024,12,4,51613
20595,20596,32,09-04-2024,12,4,51613
20596,20597,32,30-05-2024,12,5,51613
20597,20598,32,23-06-2024,12,5,51613
20598,20599,32,10-07-2024,12,5,51613
20599,20600,32,15-08-2024,12,5,51613
20600,20601,32,16-09-2024,12,5,51613
20601,20602,32,02-10-2024,12,5,51613
20602,20603,32,09-11-2024,12,5,51613
20603,20604,32,23-11-2025,12,5,51613
20604,20605,32,10-01-2024,13,2,51613
20605,20606,32,07-02-2024,13,2,51613
20606,20607,32,11-03-2024,13,2,51613
20607,20608,32,03-04-2024,13,3,51613
20608,20609,32,21-05-2024,13,3,51613
20609,20610,32,12-06-2024,13,4,51613
20610,20611,32,13-07-2024,13,4,51613
20611,20612,32,13-08-2024,13,4,51613
20612,20613,32,17-09-2024,13,5,51613
20613,20614,32,23-10-2024,13,5,51613
20614,20615,32,15-11-2024,13,5,51613
20615,20616,32,23-05-2025,13,5,51613
20616,20617,32,25-01-2024,14,1,51613
20617,20618,32,29-02-2024,14,2,51613
20618,20619,32,09-03-2024,14,3,51613
20619,20620,32,20-04-2024,14,3,51613
20620,20621,32,05-05-2024,14,4,51613
20621,20622,32,15-06-2024,14,5,51613
20622,20623,32,10-07-2024,14,5,51613
20623,20624,32,12-08-2024,14,5,51613
20624,20625,32,26-09-2024,14,5,51613
20625,20626,32,26-10-2024,14,5,51613
20626,20627,32,27-11-2024,14,5,51613
20627,20628,32,18-09-2025,14,5,51613
20628,20629,32,17-01-2024,15,2,51613
20629,20630,32,18-02-2024,15,3,51613
20630,20631,32,15-03-2024,15,3,51613
20631,20632,32,11-04-2024,15,4,51613
20632,20633,32,03-05-2024,15,5,51613
20633,20634,32,25-06-2024,15,5,51613
20634,20635,32,06-07-2024,15,5,51613
20635,20636,32,03-08-2024,15,5,51613
20636,20637,32,03-09-2024,15,5,51613
20637,20638,32,28-10-2024,15,5,51613
20638,20639,32,05-11-2024,15,5,51613
20639,20640,32,01-09-2025,15,5,51613
20640,20641,32,05-01-2024,16,3,51613
20641,20642,32,10-02-2024,16,4,51613
20642,20643,32,07-03-2024,16,5,51613
20643,20644,32,12-04-2024,16,5,51613
20644,20645,32,11-05-2024,16,5,51613
20645,20646,32,23-06-2024,16,5,51613
20646,20647,32,17-07-2024,16,5,51613
20647,20648,32,23-08-2024,16,5,51613
20648,20649,32,16-09-2024,16,5,51613
20649,20650,32,21-10-2024,16,5,51613
20650,20651,32,13-11-2024,16,5,51613
20651,20652,32,10-05-2025,16,5,51613
20652,20653,32,24-01-2024,17,1,51613
20653,20654,32,27-02-2024,17,2,51613
20654,20655,32,05-03-2024,17,3,51613
20655,20656,32,10-04-2024,17,4,51613
20656,20657,32,09-05-2024,17,4,51613
20657,20658,32,11-06-2024,17,5,51613
20658,20659,32,19-07-2024,17,5,51613
20659,20660,32,21-08-2024,17,5,51613
20660,20661,32,04-09-2024,17,5,51613
20661,20662,32,20-10-2024,17,5,51613
20662,20663,32,27-11-2024,17,5,51613
20663,20664,32,16-02-2025,17,5,51613
20664,20665,32,02-01-2024,18,3,51613
20665,20666,32,19-02-2024,18,3,51613
20666,20667,32,16-03-2024,18,4,51613
20667,20668,32,01-04-2024,18,4,51613
20668,20669,32,29-05-2024,18,5,51613
20669,20670,32,16-06-2024,18,5,51613
20670,20671,32,06-07-2024,18,5,51613
20671,20672,32,19-08-2024,18,5,51613
20672,20673,32,09-09-2024,18,5,51613
20673,20674,32,05-10-2024,18,5,51613
20674,20675,32,04-11-2024,18,5,51613
20675,20676,32,16-11-2025,18,5,51613
20676,20677,32,14-01-2024,19,2,51613
20677,20678,32,27-02-2024,19,3,51613
20678,20679,32,05-03-2024,19,4,51613
20679,20680,32,05-04-2024,19,5,51613
20680,20681,32,24-05-2024,19,5,51613
20681,20682,32,16-06-2024,19,5,51613
20682,20683,32,24-07-2024,19,5,51613
20683,20684,32,20-08-2024,19,5,51613
20684,20685,32,14-09-2024,19,5,51613
20685,20686,32,03-10-2024,19,5,51613
20686,20687,32,01-11-2024,19,5,51613
20687,20688,32,04-05-2025,19,5,51613
20688,20689,32,10-01-2024,20,2,51613
20689,20690,32,06-02-2024,20,3,51613
20690,20691,32,15-03-2024,20,3,51613
20691,20692,32,03-04-2024,20,4,51613
20692,20693,32,24-05-2024,20,4,51613
20693,20694,32,19-06-2024,20,5,51613
20694,20695,32,18-07-2024,20,5,51613
20695,20696,32,02-08-2024,20,5,51613
20696,20697,32,19-09-2024,20,5,51613
20697,20698,32,24-10-2024,20,5,51613
20698,20699,32,23-11-2024,20,5,51613
20699,20700,32,13-02-2025,20,5,51613
20700,20701,32,14-01-2024,21,1,51613
20701,20702,32,02-02-2024,21,1,51613
20702,20703,32,30-03-2024,21,2,51613
20703,20704,32,11-04-2024,21,3,51613
20704,20705,32,30-05-2024,21,4,51613
20705,20706,32,18-06-2024,21,5,51613
20706,20707,32,07-07-2024,21,5,51613
20707,20708,32,02-08-2024,21,5,51613
20708,20709,32,16-09-2024,21,5,51613
20709,20710,32,11-10-2024,21,5,51613
20710,20711,32,04-11-2024,21,5,51613
20711,20712,32,02-08-2025,21,5,51613
20712,20713,32,30-01-2024,22,3,51613
20713,20714,32,17-02-2024,22,3,51613
20714,20715,32,31-03-2024,22,4,51613
20715,20716,32,08-04-2024,22,5,51613
20716,20717,32,24-05-2024,22,5,51613
20717,20718,32,13-06-2024,22,5,51613
20718,20719,32,09-07-2024,22,5,51613
20719,20720,32,23-08-2024,22,5,51613
20720,20721,32,03-09-2024,22,5,51613
20721,20722,32,12-10-2024,22,5,51613
20722,20723,32,19-11-2024,22,5,51613
20723,20724,32,08-10-2025,22,5,51613
20724,20725,32,14-01-2024,23,2,51613
20725,20726,32,26-02-2024,23,2,51613
20726,20727,32,31-03-2024,23,2,51613
20727,20728,32,12-04-2024,23,3,51613
20728,20729,32,23-05-2024,23,3,51613
20729,20730,32,04-06-2024,23,4,51613
20730,20731,32,14-07-2024,23,4,51613
20731,20732,32,31-08-2024,23,5,51613
20732,20733,32,15-09-2024,23,5,51613
20733,20734,32,18-10-2024,23,5,51613
20734,20735,32,04-11-2024,23,5,51613
20735,20736,32,31-08-2025,23,5,51613
20736,20737,32,11-01-2024,24,3,51613
20737,20738,32,22-02-2024,24,4,51613
20738,20739,32,08-03-2024,24,5,51613
20739,20740,32,27-04-2024,24,5,51613
20740,20741,32,01-05-2024,24,5,51613
20741,20742,32,07-06-2024,24,5,51613
20742,20743,32,01-07-2024,24,5,51613
20743,20744,32,22-08-2024,24,5,51613
20744,20745,32,26-09-2024,24,5,51613
20745,20746,32,05-10-2024,24,5,51613
20746,20747,32,17-11-2024,24,5,51613
20747,20748,32,17-03-2025,24,5,51613
20748,20749,32,16-01-2024,25,3,51613
20749,20750,32,23-02-2024,25,4,51613
20750,20751,32,17-03-2024,25,4,51613
20751,20752,32,02-04-2024,25,5,51613
20752,20753,32,08-05-2024,25,5,51613
20753,20754,32,02-06-2024,25,5,51613
20754,20755,32,11-07-2024,25,5,51613
20755,20756,32,29-08-2024,25,5,51613
20756,20757,32,01-09-2024,25,5,51613
20757,20758,32,05-10-2024,25,5,51613
20758,20759,32,05-11-2024,25,5,51613
20759,20760,32,05-07-2025,25,5,51613
20760,20761,32,17-01-2024,26,2,51613
20761,20762,32,10-02-2024,26,2,51613
20762,20763,32,17-03-2024,26,3,51613
20763,20764,32,02-04-2024,26,3,51613
20764,20765,32,31-05-2024,26,3,51613
20765,20766,32,18-06-2024,26,4,51613
20766,20767,32,30-07-2024,26,5,51613
20767,20768,32,27-08-2024,26,5,51613
20768,20769,32,29-09-2024,26,5,51613
20769,20770,32,13-10-2024,26,5,51613
20770,20771,32,15-11-2024,26,5,51613
20771,20772,32,03-02-2025,26,5,51613
20772,20773,32,15-01-2024,27,1,51613
20773,20774,32,24-02-2024,27,2,51613
20774,20775,32,11-03-2024,27,2,51613
20775,20776,32,03-04-2024,27,3,51613
20776,20777,32,28-05-2024,27,3,51613
20777,20778,32,23-06-2024,27,4,51613
20778,20779,32,05-07-2024,27,4,51613
20779,20780,32,13-08-2024,27,4,51613
20780,20781,32,28-09-2024,27,5,51613
20781,20782,32,15-10-2024,27,5,51613
20782,20783,32,19-11-2024,27,5,51613
20783,20784,32,30-05-2025,27,5,51613
20784,20785,32,10-01-2024,28,2,51613
20785,20786,32,16-02-2024,28,3,51613
20786,20787,32,15-03-2024,28,3,51613
20787,20788,32,15-04-2024,28,4,51613
20788,20789,32,31-05-2024,28,4,51613
20789,20790,32,13-06-2024,28,4,51613
20790,20791,32,29-07-2024,28,4,51613
20791,20792,32,09-08-2024,28,5,51613
20792,20793,32,26-09-2024,28,5,51613
20793,20794,32,08-10-2024,28,5,51613
20794,20795,32,20-11-2024,28,5,51613
20795,20796,32,20-02-2025,28,5,51613
20796,20797,32,18-01-2024,29,2,51613
20797,20798,32,10-02-2024,29,2,51613
20798,20799,32,17-03-2024,29,2,51613
20799,20800,32,03-04-2024,29,2,51613
20800,20801,32,20-05-2024,29,3,51613
20801,20802,32,24-06-2024,29,3,51613
20802,20803,32,13-07-2024,29,3,51613
20803,20804,32,12-08-2024,29,4,51613
20804,20805,32,05-09-2024,29,4,51613
20805,20806,32,19-10-2024,29,5,51613
20806,20807,32,26-11-2024,29,5,51613
20807,20808,32,26-08-2025,29,5,51613
20808,20809,32,23-01-2024,30,1,51613
20809,20810,32,07-02-2024,30,1,51613
20810,20811,32,05-03-2024,30,1,51613
20811,20812,32,15-04-2024,30,1,51613
20812,20813,32,06-05-2024,30,1,51613
20813,20814,32,08-06-2024,30,1,51613
20814,20815,32,09-07-2024,30,1,51613
20815,20816,32,06-08-2024,30,1,51613
20816,20817,32,28-09-2024,30,1,51613
20817,20818,32,31-10-2024,30,1,51613
20818,20819,32,10-11-2024,30,1,51613
20819,20820,32,30-10-2025,30,1,51613
20820,20821,32,30-01-2024,31,1,51613
20821,20822,32,22-02-2024,31,2,51613
20822,20823,32,18-03-2024,31,2,51613
20823,20824,32,08-04-2024,31,3,51613
20824,20825,32,28-05-2024,31,3,51613
20825,20826,32,15-06-2024,31,3,51613
20826,20827,32,26-07-2024,31,4,51613
20827,20828,32,02-08-2024,31,5,51613
20828,20829,32,01-09-2024,31,5,51613
20829,20830,32,18-10-2024,31,5,51613
20830,20831,32,22-11-2024,31,5,51613
20831,20832,32,08-07-2025,31,5,51613
20832,20833,32,23-01-2024,32,1,51613
20833,20834,32,25-02-2024,32,2,51613
20834,20835,32,29-03-2024,32,3,51613
20835,20836,32,08-04-2024,32,3,51613
20836,20837,32,18-05-2024,32,3,51613
20837,20838,32,13-06-2024,32,4,51613
20838,20839,32,01-07-2024,32,4,51613
20839,20840,32,03-08-2024,32,4,51613
20840,20841,32,07-09-2024,32,4,51613
20841,20842,32,17-10-2024,32,5,51613
20842,20843,32,11-11-2024,32,5,51613
20843,20844,32,16-06-2025,32,5,51613
20844,20845,32,02-01-2024,33,3,51613
20845,20846,32,04-02-2024,33,3,51613
20846,20847,32,07-03-2024,33,4,51613
20847,20848,32,21-04-2024,33,4,51613
20848,20849,32,11-05-2024,33,4,51613
20849,20850,32,29-06-2024,33,4,51613
20850,20851,32,29-07-2024,33,4,51613
20851,20852,32,02-08-2024,33,4,51613
20852,20853,32,01-09-2024,33,4,51613
20853,20854,32,23-10-2024,33,4,51613
20854,20855,32,08-11-2024,33,4,51613
20855,20856,32,13-02-2025,33,5,51613
20856,20857,32,24-01-2024,34,3,51613
20857,20858,32,04-02-2024,34,4,51613
20858,20859,32,13-03-2024,34,4,51613
20859,20860,32,23-04-2024,34,5,51613
20860,20861,32,16-05-2024,34,5,51613
20861,20862,32,08-06-2024,34,5,51613
20862,20863,32,05-07-2024,34,5,51613
20863,20864,32,06-08-2024,34,5,51613
20864,20865,32,04-09-2024,34,5,51613
20865,20866,32,02-10-2024,34,5,51613
20866,20867,32,03-11-2024,34,5,51613
20867,20868,32,28-04-2025,34,5,51613
20868,20869,32,04-01-2024,35,1,51613
20869,20870,32,06-02-2024,35,2,51613
20870,20871,32,12-03-2024,35,3,51613
20871,20872,32,24-04-2024,35,3,51613
20872,20873,32,14-05-2024,35,3,51613
20873,20874,32,25-06-2024,35,4,51613
20874,20875,32,09-07-2024,35,5,51613
20875,20876,32,01-08-2024,35,5,51613
20876,20877,32,25-09-2024,35,5,51613
20877,20878,32,04-10-2024,35,5,51613
20878,20879,32,30-11-2024,35,5,51613
20879,20880,32,20-02-2025,35,5,51613
20880,20881,32,06-01-2024,36,3,51613
20881,20882,32,17-02-2024,36,4,51613
20882,20883,32,13-03-2024,36,4,51613
20883,20884,32,29-04-2024,36,4,51613
20884,20885,32,24-05-2024,36,4,51613
20885,20886,32,24-06-2024,36,4,51613
20886,20887,32,16-07-2024,36,5,51613
20887,20888,32,28-08-2024,36,5,51613
20888,20889,32,18-09-2024,36,5,51613
20889,20890,32,16-10-2024,36,5,51613
20890,20891,32,27-11-2024,36,5,51613
20891,20892,32,26-01-2025,36,5,51613
20892,20893,32,17-01-2024,37,3,51613
20893,20894,32,13-02-2024,37,4,51613
20894,20895,32,17-03-2024,37,4,51613
20895,20896,32,27-04-2024,37,5,51613
20896,20897,32,24-05-2024,37,5,51613
20897,20898,32,23-06-2024,37,5,51613
20898,20899,32,11-07-2024,37,5,51613
20899,20900,32,12-08-2024,37,5,51613
20900,20901,32,16-09-2024,37,5,51613
20901,20902,32,23-10-2024,37,5,51613
20902,20903,32,21-11-2024,37,5,51613
20903,20904,32,07-06-2025,37,5,51613
20904,20905,32,07-01-2024,38,2,51613
20905,20906,32,28-02-2024,38,3,51613
20906,20907,32,10-03-2024,38,3,51613
20907,20908,32,30-04-2024,38,3,51613
20908,20909,32,10-05-2024,38,4,51613
20909,20910,32,05-06-2024,38,5,51613
20910,20911,32,06-07-2024,38,5,51613
20911,20912,32,14-08-2024,38,5,51613
20912,20913,32,09-09-2024,38,5,51613
20913,20914,32,19-10-2024,38,5,51613
20914,20915,32,21-11-2024,38,5,51613
20915,20916,32,03-03-2025,38,5,51613
20916,20917,32,06-01-2024,39,1,51613
20917,20918,32,24-02-2024,39,1,51613
20918,20919,32,27-03-2024,39,2,51613
20919,20920,32,13-04-2024,39,3,51613
20920,20921,32,08-05-2024,39,3,51613
20921,20922,32,24-06-2024,39,4,51613
20922,20923,32,26-07-2024,39,5,51613
20923,20924,32,27-08-2024,39,5,51613
20924,20925,32,08-09-2024,39,5,51613
20925,20926,32,11-10-2024,39,5,51613
20926,20927,32,08-11-2024,39,5,51613
20927,20928,32,23-08-2025,39,5,51613
20928,20929,32,10-01-2024,40,2,51613
20929,20930,32,01-02-2024,40,2,51613
20930,20931,32,15-03-2024,40,2,51613
20931,20932,32,19-04-2024,40,2,51613
20932,20933,32,18-05-2024,40,2,51613
20933,20934,32,30-06-2024,40,3,51613
20934,20935,32,26-07-2024,40,3,51613
20935,20936,32,05-08-2024,40,3,51613
20936,20937,32,01-09-2024,40,3,51613
20937,20938,32,12-10-2024,40,4,51613
20938,20939,32,20-11-2024,40,4,51613
20939,20940,32,13-02-2025,40,4,51613
20940,20941,32,07-01-2024,41,1,51613
20941,20942,32,12-02-2024,41,1,51613
20942,20943,32,21-03-2024,41,1,51613
20943,20944,32,28-04-2024,41,1,51613
20944,20945,32,08-05-2024,41,1,51613
20945,20946,32,27-06-2024,41,2,51613
20946,20947,32,22-07-2024,41,2,51613
20947,20948,32,08-08-2024,41,2,51613
20948,20949,32,10-09-2024,41,3,51613
20949,20950,32,21-10-2024,41,3,51613
20950,20951,32,27-11-2024,41,4,51613
20951,20952,32,09-07-2025,41,5,51613
20952,20953,32,04-01-2024,42,2,51613
20953,20954,32,25-02-2024,42,3,51613
20954,20955,32,21-03-2024,42,3,51613
20955,20956,32,25-04-2024,42,4,51613
20956,20957,32,13-05-2024,42,5,51613
20957,20958,32,03-06-2024,42,5,51613
20958,20959,32,10-07-2024,42,5,51613
20959,20960,32,16-08-2024,42,5,51613
20960,20961,32,27-09-2024,42,5,51613
20961,20962,32,06-10-2024,42,5,51613
20962,20963,32,19-11-2024,42,5,51613
20963,20964,32,15-11-2025,42,5,51613
20964,20965,32,20-01-2024,43,1,51613
20965,20966,32,26-02-2024,43,2,51613
20966,20967,32,24-03-2024,43,3,51613
20967,20968,32,28-04-2024,43,4,51613
20968,20969,32,09-05-2024,43,4,51613
20969,20970,32,12-06-2024,43,5,51613
20970,20971,32,20-07-2024,43,5,51613
20971,20972,32,12-08-2024,43,5,51613
20972,20973,32,22-09-2024,43,5,51613
20973,20974,32,22-10-2024,43,5,51613
20974,20975,32,12-11-2024,43,5,51613
20975,20976,32,08-08-2025,43,5,51613
20976,20977,32,31-01-2024,44,1,51613
20977,20978,32,04-02-2024,44,1,51613
20978,20979,32,13-03-2024,44,2,51613
20979,20980,32,04-04-2024,44,3,51613
20980,20981,32,14-05-2024,44,4,51613
20981,20982,32,11-06-2024,44,4,51613
20982,20983,32,24-07-2024,44,4,51613
20983,20984,32,06-08-2024,44,4,51613
20984,20985,32,12-09-2024,44,4,51613
20985,20986,32,04-10-2024,44,4,51613
20986,20987,32,01-11-2024,44,4,51613
20987,20988,32,05-04-2025,44,5,51613
20988,20989,32,20-01-2024,45,1,51613
20989,20990,32,17-02-2024,45,2,51613
20990,20991,32,25-03-2024,45,3,51613
20991,20992,32,18-04-2024,45,3,51613
20992,20993,32,03-05-2024,45,4,51613
20993,20994,32,27-06-2024,45,5,51613
20994,20995,32,10-07-2024,45,5,51613
20995,20996,32,18-08-2024,45,5,51613
20996,20997,32,14-09-2024,45,5,51613
20997,20998,32,22-10-2024,45,5,51613
20998,20999,32,18-11-2024,45,5,51613
20999,21000,32,25-07-2025,45,5,51613
21000,21001,32,10-01-2024,46,2,51613
21001,21002,32,26-02-2024,46,2,51613
21002,21003,32,19-03-2024,46,3,51613
21003,21004,32,13-04-2024,46,4,51613
21004,21005,32,23-05-2024,46,4,51613
21005,21006,32,21-06-2024,46,5,51613
21006,21007,32,15-07-2024,46,5,51613
21007,21008,32,11-08-2024,46,5,51613
21008,21009,32,29-09-2024,46,5,51613
21009,21010,32,10-10-2024,46,5,51613
21010,21011,32,09-11-2024,46,5,51613
21011,21012,32,21-05-2025,46,5,51613
21012,21013,32,28-01-2024,47,2,51613
21013,21014,32,11-02-2024,47,3,51613
21014,21015,32,11-03-2024,47,4,51613
21015,21016,32,30-04-2024,47,4,51613
21016,21017,32,16-05-2024,47,5,51613
21017,21018,32,26-06-2024,47,5,51613
21018,21019,32,19-07-2024,47,5,51613
21019,21020,32,07-08-2024,47,5,51613
21020,21021,32,09-09-2024,47,5,51613
21021,21022,32,26-10-2024,47,5,51613
21022,21023,32,16-11-2024,47,5,51613
21023,21024,32,31-05-2025,47,5,51613
21024,21025,32,17-01-2024,48,2,51613
21025,21026,32,09-02-2024,48,3,51613
21026,21027,32,30-03-2024,48,4,51613
21027,21028,32,16-04-2024,48,5,51613
21028,21029,32,21-05-2024,48,5,51613
21029,21030,32,27-06-2024,48,5,51613
21030,21031,32,05-07-2024,48,5,51613
21031,21032,32,12-08-2024,48,5,51613
21032,21033,32,11-09-2024,48,5,51613
21033,21034,32,08-10-2024,48,5,51613
21034,21035,32,01-11-2024,48,5,51613
21035,21036,32,17-04-2025,48,5,51613
21036,21037,32,13-01-2024,49,3,51613
21037,21038,32,15-02-2024,49,3,51613
21038,21039,32,30-03-2024,49,3,51613
21039,21040,32,11-04-2024,49,3,51613
21040,21041,32,19-05-2024,49,3,51613
21041,21042,32,25-06-2024,49,3,51613
21042,21043,32,14-07-2024,49,4,51613
21043,21044,32,13-08-2024,49,5,51613
21044,21045,32,30-09-2024,49,5,51613
21045,21046,32,24-10-2024,49,5,51613
21046,21047,32,30-11-2024,49,5,51613
21047,21048,32,26-02-2025,49,5,51613
21048,21049,32,27-01-2024,50,3,51613
21049,21050,32,18-02-2024,50,3,51613
21050,21051,32,22-03-2024,50,4,51613
21051,21052,32,25-04-2024,50,5,51613
21052,21053,32,16-05-2024,50,5,51613
21053,21054,32,05-06-2024,50,5,51613
21054,21055,32,08-07-2024,50,5,51613
21055,21056,32,05-08-2024,50,5,51613
21056,21057,32,26-09-2024,50,5,51613
21057,21058,32,10-10-2024,50,5,51613
21058,21059,32,27-11-2024,50,5,51613
21059,21060,32,16-08-2025,50,5,51613
21060,21061,32,04-01-2024,51,1,51613
21061,21062,32,29-02-2024,51,2,51613
21062,21063,32,17-03-2024,51,3,51613
21063,21064,32,29-04-2024,51,4,51613
21064,21065,32,12-05-2024,51,4,51613
21065,21066,32,21-06-2024,51,4,51613
21066,21067,32,28-07-2024,51,4,51613
21067,21068,32,12-08-2024,51,5,51613
21068,21069,32,08-09-2024,51,5,51613
21069,21070,32,22-10-2024,51,5,51613
21070,21071,32,30-11-2024,51,5,51613
21071,21072,32,05-11-2025,51,5,51613
21072,21073,32,10-01-2024,52,3,51613
21073,21074,32,10-02-2024,52,4,51613
21074,21075,32,14-03-2024,52,5,51613
21075,21076,32,24-04-2024,52,5,51613
21076,21077,32,31-05-2024,52,5,51613
21077,21078,32,12-06-2024,52,5,51613
21078,21079,32,01-07-2024,52,5,51613
21079,21080,32,24-08-2024,52,5,51613
21080,21081,32,14-09-2024,52,5,51613
21081,21082,32,15-10-2024,52,5,51613
21082,21083,32,26-11-2024,52,5,51613
21083,21084,32,13-04-2025,52,5,51613
21084,21085,32,29-01-2024,53,3,51613
21085,21086,32,21-02-2024,53,3,51613
21086,21087,32,11-03-2024,53,4,51613
21087,21088,32,10-04-2024,53,5,51613
21088,21089,32,29-05-2024,53,5,51613
21089,21090,32,21-06-2024,53,5,51613
21090,21091,32,14-07-2024,53,5,51613
21091,21092,32,09-08-2024,53,5,51613
21092,21093,32,02-09-2024,53,5,51613
21093,21094,32,03-10-2024,53,5,51613
21094,21095,32,07-11-2024,53,5,51613
21095,21096,32,22-11-2025,53,5,51613
21096,21097,32,21-01-2024,54,3,51613
21097,21098,32,16-02-2024,54,4,51613
21098,21099,32,08-03-2024,54,4,51613
21099,21100,32,19-04-2024,54,4,51613
21100,21101,32,13-05-2024,54,5,51613
21101,21102,32,02-06-2024,54,5,51613
21102,21103,32,08-07-2024,54,5,51613
21103,21104,32,23-08-2024,54,5,51613
21104,21105,32,13-09-2024,54,5,51613
21105,21106,32,09-10-2024,54,5,51613
21106,21107,32,11-11-2024,54,5,51613
21107,21108,32,23-03-2025,54,5,51613
21108,21109,32,19-01-2024,55,3,51613
21109,21110,32,15-02-2024,55,3,51613
21110,21111,32,29-03-2024,55,4,51613
21111,21112,32,13-04-2024,55,4,51613
21112,21113,32,10-05-2024,55,4,51613
21113,21114,32,29-06-2024,55,4,51613
21114,21115,32,10-07-2024,55,4,51613
21115,21116,32,05-08-2024,55,4,51613
21116,21117,32,13-09-2024,55,4,51613
21117,21118,32,15-10-2024,55,4,51613
21118,21119,32,13-11-2024,55,5,51613
21119,21120,32,20-05-2025,55,5,51613
21120,21121,33,05-01-2024,1,1,53062
21121,21122,33,15-02-2024,1,2,53062
21122,21123,33,15-03-2024,1,3,53062
21123,21124,33,19-04-2024,1,4,53062
21124,21125,33,12-05-2024,1,5,53062
21125,21126,33,17-06-2024,1,5,53062
21126,21127,33,02-07-2024,1,5,53062
21127,21128,33,29-08-2024,1,5,53062
21128,21129,33,01-09-2024,1,5,53062
21129,21130,33,21-10-2024,1,5,53062
21130,21131,33,16-11-2024,1,5,53062
21131,21132,33,13-04-2025,1,5,53062
21132,21133,33,11-01-2024,2,2,53062
21133,21134,33,07-02-2024,2,2,53062
21134,21135,33,05-03-2024,2,3,53062
21135,21136,33,05-04-2024,2,3,53062
21136,21137,33,31-05-2024,2,3,53062
21137,21138,33,25-06-2024,2,3,53062
21138,21139,33,29-07-2024,2,4,53062
21139,21140,33,31-08-2024,2,4,53062
21140,21141,33,18-09-2024,2,4,53062
21141,21142,33,22-10-2024,2,4,53062
21142,21143,33,28-11-2024,2,5,53062
21143,21144,33,07-09-2025,2,5,53062
21144,21145,33,12-01-2024,3,1,53062
21145,21146,33,19-02-2024,3,1,53062
21146,21147,33,06-03-2024,3,2,53062
21147,21148,33,20-04-2024,3,2,53062
21148,21149,33,29-05-2024,3,2,53062
21149,21150,33,01-06-2024,3,3,53062
21150,21151,33,12-07-2024,3,3,53062
21151,21152,33,06-08-2024,3,3,53062
21152,21153,33,16-09-2024,3,4,53062
21153,21154,33,10-10-2024,3,5,53062
21154,21155,33,01-11-2024,3,5,53062
21155,21156,33,14-11-2025,3,5,53062
21156,21157,33,24-01-2024,4,1,53062
21157,21158,33,20-02-2024,4,2,53062
21158,21159,33,10-03-2024,4,2,53062
21159,21160,33,08-04-2024,4,2,53062
21160,21161,33,21-05-2024,4,3,53062
21161,21162,33,23-06-2024,4,3,53062
21162,21163,33,07-07-2024,4,4,53062
21163,21164,33,09-08-2024,4,4,53062
21164,21165,33,04-09-2024,4,5,53062
21165,21166,33,10-10-2024,4,5,53062
21166,21167,33,16-11-2024,4,5,53062
21167,21168,33,16-02-2025,4,5,53062
21168,21169,33,25-01-2024,5,2,53062
21169,21170,33,15-02-2024,5,2,53062
21170,21171,33,30-03-2024,5,2,53062
21171,21172,33,11-04-2024,5,3,53062
21172,21173,33,17-05-2024,5,4,53062
21173,21174,33,29-06-2024,5,4,53062
21174,21175,33,19-07-2024,5,5,53062
21175,21176,33,08-08-2024,5,5,53062
21176,21177,33,08-09-2024,5,5,53062
21177,21178,33,15-10-2024,5,5,53062
21178,21179,33,08-11-2024,5,5,53062
21179,21180,33,10-11-2025,5,5,53062
21180,21181,33,08-01-2024,6,1,53062
21181,21182,33,18-02-2024,6,1,53062
21182,21183,33,05-03-2024,6,2,53062
21183,21184,33,18-04-2024,6,2,53062
21184,21185,33,15-05-2024,6,2,53062
21185,21186,33,07-06-2024,6,3,53062
21186,21187,33,15-07-2024,6,3,53062
21187,21188,33,27-08-2024,6,4,53062
21188,21189,33,03-09-2024,6,4,53062
21189,21190,33,11-10-2024,6,5,53062
21190,21191,33,23-11-2024,6,5,53062
21191,21192,33,31-08-2025,6,5,53062
21192,21193,33,30-01-2024,7,3,53062
21193,21194,33,07-02-2024,7,3,53062
21194,21195,33,02-03-2024,7,3,53062
21195,21196,33,26-04-2024,7,3,53062
21196,21197,33,28-05-2024,7,3,53062
21197,21198,33,21-06-2024,7,4,53062
21198,21199,33,18-07-2024,7,4,53062
21199,21200,33,11-08-2024,7,5,53062
21200,21201,33,30-09-2024,7,5,53062
21201,21202,33,25-10-2024,7,5,53062
21202,21203,33,24-11-2024,7,5,53062
21203,21204,33,19-01-2025,7,5,53062
21204,21205,33,16-01-2024,8,3,53062
21205,21206,33,03-02-2024,8,3,53062
21206,21207,33,28-03-2024,8,4,53062
21207,21208,33,16-04-2024,8,5,53062
21208,21209,33,07-05-2024,8,5,53062
21209,21210,33,26-06-2024,8,5,53062
21210,21211,33,28-07-2024,8,5,53062
21211,21212,33,18-08-2024,8,5,53062
21212,21213,33,12-09-2024,8,5,53062
21213,21214,33,21-10-2024,8,5,53062
21214,21215,33,02-11-2024,8,5,53062
21215,21216,33,14-03-2025,8,5,53062
21216,21217,33,28-01-2024,9,1,53062
21217,21218,33,20-02-2024,9,1,53062
21218,21219,33,26-03-2024,9,1,53062
21219,21220,33,24-04-2024,9,2,53062
21220,21221,33,26-05-2024,9,2,53062
21221,21222,33,23-06-2024,9,2,53062
21222,21223,33,24-07-2024,9,2,53062
21223,21224,33,27-08-2024,9,2,53062
21224,21225,33,20-09-2024,9,3,53062
21225,21226,33,31-10-2024,9,3,53062
